Date,Value
2016-02-18,8.2644628099098e-05
2016-02-17,0.00041339396444812
2016-02-16,0.0010759807978811
2016-02-15,-0.025448679169187
2016-02-12,-0.0010072522159549
2016-02-11,0.042857142857143
2016-02-10,-0.00083963056255248
2016-02-09,-0.0018856065367693
2016-02-08,0.037292997783283
2016-02-05,-0.0051887404332598
2016-02-04,0.021510600706714
2016-02-03,0.0031014621178556
2016-02-02,0.0017754105636929
2016-02-01,0.013221802482461
2016-01-29,-0.0019748653500898
2016-01-28,-0.0020156774916013
2016-01-27,0.00237966954023
2016-01-26,0.0063256822700163
2016-01-25,0.0094412770809577
2016-01-22,-0.00022799817601459
2016-01-21,-0.0047651463580667
2016-01-20,0.014269275028769
2016-01-19,-0.002708409842086
2016-01-18,-0.00416
2016-01-15,0.0051463493084592
2016-01-14,0.0
2016-01-13,0.0025336281555187
2016-01-12,-0.013945037474449
2016-01-11,-0.00099832100558144
2016-01-08,-0.0040674289329778
2016-01-07,0.013698002565512
2016-01-06,0.013370473537605
2016-01-05,-0.0048510048510049
2016-01-04,0.018827959519887
2015-12-31,0.002122641509434
2015-12-30,-0.0094383702457713
2015-12-29,-0.0016792611251051
2015-12-24,0.0034168031827757
2015-12-23,-0.00618662201135
2015-12-22,-0.003568945538818
2015-12-21,0.015294117647059
2015-12-18,0.012483323804078
2015-12-17,-0.024040920716112
2015-12-16,0.012953367875648
2015-12-15,-0.0063187456119822
2015-12-14,0.00023408239700375
2015-12-11,0.00074962518740625
2015-12-10,-0.0044776119402985
2015-12-09,-9.3274881074442e-05
2015-12-08,-0.0034393009853133
2015-12-07,-0.0031966643502433
2015-12-04,0.022549623383391
2015-12-03,4.737540269088e-05
2015-12-02,-0.0093861460484325
2015-12-01,0.003295978905735
2015-11-30,0.004255721581237
2015-11-27,-0.012698412698413
2015-11-26,0.0028089887640449
2015-11-25,-0.0078037904124861
2015-11-24,0.0055114432508175
2015-11-23,-0.010399815114398
2015-11-20,-0.00078514686864946
2015-11-19,0.013907749941466
2015-11-18,-0.010609710896961
2015-11-17,-0.0051163862641161
2015-11-16,0.0030050855293574
2015-11-13,-0.0054257862791982
2015-11-12,0.0013813426650704
2015-11-11,-0.0011038542912334
2015-11-10,-0.0022944199706314
2015-11-09,0.00064285058315715
2015-11-06,-0.015728102684624
2015-11-05,-0.0075356598187854
2015-11-04,-0.0074792983705813
2015-11-03,-0.0096119929453264
2015-11-02,-0.0073094935877795
2015-10-30,-0.0054414069301759
2015-10-29,-0.02628009494744
2015-10-28,0.011924165737325
2015-10-27,-0.00060013717421129
2015-10-26,0.0044348762109796
2015-10-23,-0.0049271636675236
2015-10-22,-8.5682460800196e-05
2015-10-21,-0.0090426661006157
2015-10-20,0.0019993193806363
2015-10-19,-0.0046153194732606
2015-10-16,-0.0028710154105975
2015-10-15,0.008816764630718
2015-10-14,0.0074665293511844
2015-10-13,0.00025753283543648
2015-10-12,0.011593070209717
2015-10-09,0.010353147620092
2015-10-08,-0.0067538126361656
2015-10-07,0.0025336362047878
2015-10-06,0.0040350877192982
2015-10-05,-0.00065746219592373
2015-10-02,0.019436997319035
2015-10-01,0.0044883303411131
2015-09-30,-0.01598798692695
2015-09-29,0.00092834092215194
2015-09-28,-0.013604848907688
2015-09-25,-0.0067994802944997
2015-09-24,0.020462279577496
2015-09-23,0.0075251580728469
2015-09-22,-0.0091330244870946
2015-09-21,-0.007227332457293
2015-09-18,0.021476510067114
2015-09-17,-8.9477451682095e-05
2015-09-16,0.010533930105339
2015-09-15,0.0010409123823317
2015-09-14,0.0041354237673256
2015-09-11,-0.0083370887787292
2015-09-10,-0.00031535793125189
2015-09-09,-0.010078936805958
2015-09-08,0.0014738722644038
2015-09-07,0.0011178180192265
2015-09-04,-0.0086436170212766
2015-09-03,-0.008569545154911
2015-09-02,-0.0039831918060054
2015-09-01,0.006431718061674
2015-08-28,0.014298480786416
2015-08-27,-0.0015614543832255
2015-08-26,-0.014725274725275
2015-08-25,-0.024860694384912
2015-08-24,0.0086467790747946
2015-08-21,0.0076675089309052
2015-08-20,0.01913599431692
2015-08-19,0.013225966080346
2015-08-18,-0.0065695387915623
2015-08-17,0.00049183992845961
2015-08-14,0.0013431833445265
2015-08-13,-0.0020107238605898
2015-08-12,0.0096999774419129
2015-08-11,0.010255241567912
2015-08-10,0.0032007315957933
2015-08-07,0.0034411562284928
2015-08-06,0.0042853193254079
2015-08-05,-0.0050887085682851
2015-08-04,-0.0011447934792563
2015-08-03,-0.0059176984705025
2015-07-31,0.010022988505747
2015-07-30,-0.0025223572575097
2015-07-29,-0.0054278416347382
2015-07-28,-0.0034545454545454
2015-07-27,0.017764618800888
2015-07-24,-0.015126663021688
2015-07-23,0.0080837773286792
2015-07-22,-0.015376266280753
2015-07-21,0.00090530508781459
2015-07-20,-0.02489406779661
2015-07-17,-0.010136315973436
2015-07-16,-0.0026146069374237
2015-07-15,-0.0086400552963539
2015-07-14,0.0029462738301561
2015-07-13,-0.0045717243163978
2015-07-10,-0.0042516641614774
2015-07-09,0.0049633146309883
2015-07-08,0.0019459459459459
2015-07-07,-0.0083619210977702
2015-07-06,-0.0016695920202064
2015-07-03,0.0023170993349067
2015-07-02,-0.0023544520547945
2015-07-01,-0.0025619128949616
2015-06-30,-0.0042517006802721
2015-06-29,0.0046988466467322
2015-06-26,-0.0018334541423273
2015-06-25,-0.00093716719914795
2015-06-24,-0.0036078098471986
2015-06-23,-0.0063264445381695
2015-06-22,-0.014874522187137
2015-06-19,0.0012896784124476
2015-06-18,0.020246179966044
2015-06-17,0.00021226915729145
2015-06-16,-0.0030895547655325
2015-06-15,-0.0011836320595197
2015-06-12,0.0036487059821807
2015-06-11,-0.008413967185528
2015-06-10,0.0094275522337353
2015-06-09,0.0039222373806277
2015-06-08,0.0070410441353255
2015-06-05,-0.0096938775510205
2015-06-04,-0.011764705882353
2015-06-03,-0.0023474178403755
2015-06-02,-0.0059171597633137
2015-06-01,0.0071344636562028
2015-05-29,0.0054008438818566
2015-05-28,-0.00071678542817381
2015-05-27,0.00037961869411154
2015-05-26,-0.015530271572128
2015-05-22,-0.00074688796680505
2015-05-21,-0.0045435770342834
2015-05-20,-0.00312937494853
2015-05-19,-0.0075194115243155
2015-05-18,0.0024580090126997
2015-05-15,-0.0036734693877551
2015-05-14,0.011978521272202
2015-05-13,0.015946286193873
2015-05-12,0.0018919487071684
2015-05-11,0.0027403035413153
2015-05-08,-0.0008424599831508
2015-05-07,-0.006070755704417
2015-05-06,-0.002297410192147
2015-05-05,0.017900420936264
2015-05-01,-0.003643295911883
2015-04-30,-0.023779983457403
2015-04-29,0.0
2015-04-28,0.0075
2015-04-27,0.014370245139476
2015-04-24,-0.0023192072527936
2015-04-23,-0.0029430313222619
2015-04-22,-0.0050614908391198
2015-04-21,-0.0010029251984957
2015-04-20,-0.0056924419329371
2015-04-17,-0.00083032341096857
2015-04-16,0.0095984575404475
2015-04-15,-0.0015484410964636
2015-04-14,-0.0034615063808492
2015-04-13,-0.0069987990226528
2015-04-10,0.010503850016739
2015-04-09,-0.010312694139573
2015-04-08,-0.0030966143682907
2015-04-07,0.017647058823529
2015-04-03,-0.0070921985815603
2015-04-02,0.0012531328320802
2015-04-01,0.008424599831508
2015-03-31,0.0012652889076339
2015-03-30,-0.0085720259251516
2015-03-27,-0.0061505215476043
2015-03-26,0.0063148210103715
2015-03-25,0.0034410407049936
2015-03-24,0.0044257112750263
2015-03-23,0.002662496830361
2015-03-20,0.014665523156089
2015-03-19,0.016343429941164
2015-03-18,-0.0030414946773843
2015-03-17,0.0
2015-03-16,-0.0010850694444444
2015-03-13,-0.00021696680407898
2015-03-12,0.0019565217391304
2015-03-11,-0.010327022375215
2015-03-10,-0.0055626872058194
2015-03-09,-0.0061662768445673
2015-03-06,-0.021838602329451
2015-03-05,0.0020842017507295
2015-03-04,-0.010925582354154
2015-03-03,0.00020618556701031
2015-03-02,-0.0012355848434926
2015-02-27,0.0047589488930271
2015-02-26,0.0029051670471052
2015-02-25,0.010272536687631
2015-02-24,-0.0099626400996264
2015-02-23,-0.0031036623215394
2015-02-20,-0.0010334849111203
2015-02-19,0.0029021558872305
2015-02-18,-0.0028937577511368
2015-02-17,-0.016066707341875
2015-02-16,-0.0026369168356998
2015-02-13,0.0081799591002045
2015-02-12,-0.0010214504596527
2015-02-11,-0.0087079789388416
2015-02-10,-0.003229713362939
2015-02-09,-0.0020145044319098
2015-02-06,-0.014492753623188
2015-02-05,-0.0072920772566023
2015-02-04,0.0033616768835278
2015-02-03,-0.006483300589391
2015-02-02,0.0097202935925412
2015-01-30,-0.0066995073891626
2015-01-29,-0.014945652173913
2015-01-28,-0.00038804811796663
2015-01-27,0.0056585365853659
2015-01-26,-0.010426723305657
2015-01-23,-0.00077175381053444
2015-01-22,0.0017394665635872
2015-01-21,0.0036857419980601
2015-01-20,0.011776251226693
2015-01-19,-0.0029354207436399
2015-01-16,0.014694201747419
2015-01-15,0.019433198380567
2015-01-14,0.0028420625253756
2015-01-13,0.0040766408479413
2015-01-12,0.0071853828782591
2015-01-09,0.0018510900863842
2015-01-08,0.0041305245766212
2015-01-07,0.00020656889072506
2015-01-06,0.0085416666666667
2015-01-05,0.023890784982935
2015-01-02,-0.028192371475954
2014-12-30,0.017292281737663
2014-12-29,0.0082925792047629
2014-12-23,-0.016314578540054
2014-12-22,-0.00020911752404852
2014-12-19,-0.0029190992493745
2014-12-18,0.0027179594396822
2014-12-17,-0.0056133056133056
2014-12-16,-0.0055819722968782
2014-12-15,-0.0063681183237469
2014-12-12,0.00061664953751285
2014-12-11,-0.010374288039056
2014-12-10,0.0016299918500407
2014-12-09,0.028499580888516
2014-12-08,-0.00083752093802345
2014-12-05,-0.012406947890819
2014-12-04,0.0035277028429135
2014-12-03,0.0081589958158996
2014-12-02,0.00083752093802345
2014-12-01,0.0095117311350666
2014-11-28,-0.010043942247332
2014-11-27,-0.0022964509394572
2014-11-26,-0.0012510425354462
2014-11-25,0.0012526096033403
2014-11-24,-0.0051921079958463
2014-11-21,0.011554621848739
2014-11-20,-0.0050167224080268
2014-11-19,0.002724795640327
2014-11-18,0.0086680761099366
2014-11-17,0.011548331907613
2014-11-14,0.0062405853238649
2014-11-13,-0.0023615285530271
2014-11-12,0.0069174232598357
2014-11-11,-0.0047332185886403
2014-11-10,0.0064963187527068
2014-11-07,0.008296943231441
2014-11-06,0.0026269702276708
2014-11-05,-0.021003000428633
2014-11-04,-0.0010704345964462
2014-11-03,0.003006227184883
2014-10-31,-0.031405990016639
2014-10-30,-0.017572537801389
2014-10-29,-0.004677648972951
2014-10-28,0.00040691759918616
2014-10-27,-0.00324477793551
2014-10-24,0.0
2014-10-23,-0.0088442211055276
2014-10-22,-0.0051989602079584
2014-10-21,0.0046203294495781
2014-10-20,0.0083046384443994
2014-10-17,-0.0028277115734195
2014-10-16,0.0002020202020202
2014-10-15,0.0022271714922049
2014-10-14,0.0046786004882018
2014-10-13,0.0082034454470878
2014-10-10,-0.0063175056042388
2014-10-09,0.0080115036976171
2014-10-08,0.0053696819496076
2014-10-07,0.012335354380096
2014-10-06,0.00062761506276151
2014-10-03,-0.013822983288632
2014-10-02,-0.0039046444718455
2014-10-01,0.0
2014-09-30,-0.002460024600246
2014-09-29,0.0047373841400618
2014-09-26,0.0
2014-09-25,-0.0028753337440953
2014-09-24,-0.0038870703764321
2014-09-23,0.0070045323444582
2014-09-22,-0.0051240008198401
2014-09-19,-0.00061450225317493
2014-09-18,-0.012540453074434
2014-09-17,0.0030432136335971
2014-09-16,-0.0016204172574438
2014-09-15,0.0022330491270808
2014-09-12,-0.0078549848942598
2014-09-11,-0.0077937649880096
2014-09-10,-0.0037826000398168
2014-09-09,-0.0025814138204925
2014-09-08,-0.0055292259083728
2014-09-05,-0.0043255996854109
2014-09-04,0.0047412090082971
2014-09-03,-0.0011838989739542
2014-09-02,-0.015157403808784
2014-09-01,0.00058331713007972
2014-08-29,-0.0048374613003096
2014-08-28,0.0072110699668681
2014-08-27,-0.0025272161741835
2014-08-26,0.0068506557056175
2014-08-22,0.0015683199372672
2014-08-21,-0.015250965250965
2014-08-20,-0.001156961048978
2014-08-19,-0.00019278966647388
2014-08-18,0.0005787037037037
2014-08-15,-0.013323182337267
2014-08-14,0.0011432926829268
2014-08-13,-0.0028500855025651
2014-08-12,0.0065021992732836
2014-08-11,-0.0019087612139721
2014-08-08,0.0034476153993488
2014-08-07,-0.00095675468809797
2014-08-06,0.016929363689434
2014-08-05,-0.0044556373498644
2014-08-04,-0.00058083252662149
2014-08-01,0.0046683524606108
2014-07-31,-0.0071456160679799
2014-07-30,-0.0036559553588609
2014-07-29,-0.004024530471445
2014-07-28,0.0075304112763082
2014-07-25,0.001547089537807
2014-07-24,-0.011659021406728
2014-07-23,-0.001717229536348
2014-07-22,-0.00095310712924133
2014-07-21,0.0032510996366418
2014-07-18,0.0036468330134357
2014-07-17,0.0011529592621061
2014-07-16,-0.0068702290076336
2014-07-15,0.003062787136294
2014-07-14,-0.021722846441948
2014-07-11,-0.0039171796306659
2014-07-10,0.013230013230013
2014-07-09,-0.00018896447467876
2014-07-08,0.0076161462300076
2014-07-07,-0.0047375402690923
2014-07-04,0.0013282732447818
2014-07-03,-0.0067847719562759
2014-07-02,-0.00075329566854991
2014-07-01,0.0095057034220532
2014-06-30,-0.0018975332068311
2014-06-27,0.0043834572136459
2014-06-26,-0.0037972280235428
2014-06-25,-0.0013272658323853
2014-06-24,0.0038066235249334
2014-06-23,0.00076190476190476
2014-06-20,0.01508120649652
2014-06-19,0.018310691080921
2014-06-18,0.0017751479289941
2014-06-17,-0.0068560235063663
2014-06-16,0.0025530243519246
2014-06-13,0.0057278293501876
2014-06-12,0.0029714738510301
2014-06-11,0.0019849146486701
2014-06-10,0.0047865975269246
2014-06-09,0.004809619238477
2014-06-06,-0.0039920159680639
2014-06-05,0.0058221240714716
2014-06-04,0.0020116676725005
2014-06-03,-0.0036079374624173
2014-06-02,-0.0025989604158337
2014-05-30,-0.0035856573705179
2014-05-29,-0.0067273446774832
2014-05-28,-0.0094080752646021
2014-05-27,-0.012388695315525
2014-05-23,-0.0053908355795148
2014-05-22,0.0087395610798213
2014-05-21,-0.0063681976071015
2014-05-20,-0.0049923195084485
2014-05-19,0.008130081300813
2014-05-16,-0.0057736720554273
2014-05-15,-0.0047883547213178
2014-05-14,0.0067489394523718
2014-05-13,-0.0017324350336862
2014-05-12,0.0058083252662149
2014-05-09,0.0033022533022533
2014-05-08,-0.0069444444444444
2014-05-07,-0.0078468899521531
2014-05-06,0.019512195121951
2014-05-02,0.0021509581540868
2014-05-01,-0.0077609623593326
2014-04-30,-0.0071277210556733
2014-04-29,-0.00096227867590454
2014-04-28,-0.0017291066282421
2014-04-25,0.0075493612078978
2014-04-24,0.0048628671464696
2014-04-23,-0.0011657276083155
2014-04-22,-0.0094303310238645
2014-04-17,-0.0019208605455244
2014-04-16,0.0026964560862866
2014-04-15,-0.020931548180275
2014-04-14,0.0058801213960546
2014-04-11,-0.0018932222642938
2014-04-10,0.01440368734396
2014-04-09,-0.0059182894234441
2014-04-08,0.0080831408775982
2014-04-07,0.001349007515899
2014-04-04,0.010319314641745
2014-04-03,-0.0061919504643963
2014-04-02,0.0064264849074976
2014-04-01,-0.0061931488291078
2014-03-31,-0.0023170496234794
2014-03-28,-0.00096450617283951
2014-03-27,-0.0061349693251534
2014-03-26,-0.0072325846973734
2014-03-25,0.0020980354758726
2014-03-24,-0.018899700598802
2014-03-21,0.0067822155237378
2014-03-20,-0.0082212257100149
2014-03-19,-0.013092384289139
2014-03-18,-0.016503445774392
2014-03-17,-0.0046931407942238
2014-03-14,0.011872146118721
2014-03-13,0.00201317715959
2014-03-12,0.014670380687094
2014-03-11,0.0016741071428571
2014-03-10,0.0065530799475754
2014-03-07,-0.0074335625348448
2014-03-06,0.006170531039641
2014-03-05,0.0016857089342574
2014-03-04,-0.010929974064468
2014-03-03,0.017338861666038
2014-02-28,-0.0043160067554888
2014-02-27,0.0003754458419373
2014-02-26,-0.0054144884241972
2014-02-25,0.0031841168758194
2014-02-24,0.0086907235972039
2014-02-21,0.005318138651472
2014-02-20,-0.0032184778492995
2014-02-19,-0.00018928639030854
2014-02-18,-0.0050847457627119
2014-02-17,0.0056818181818182
2014-02-14,0.018518518518519
2014-02-13,0.0050407134548275
2014-02-12,0.0058502340093604
2014-02-11,0.0039154267815192
2014-02-10,0.014095691880087
2014-02-07,0.0021886191802626
2014-02-06,0.0015942606616182
2014-02-05,0.0033993201359728
2014-02-04,-0.009310618066561
2014-02-03,0.008792965627498
2014-01-31,0.006841046277666
2014-01-30,-0.017009493670886
2014-01-29,0.01018981018981
2014-01-28,-0.007338357794526
2014-01-27,-0.005130228887135
2014-01-24,0.0031670625494854
2014-01-23,0.017727639000806
2014-01-22,0.0024232633279483
2014-01-21,-0.014134979096158
2014-01-20,0.0046
2014-01-17,0.0068465565847765
2014-01-16,0.0044498381877023
2014-01-15,-0.012385137834598
2014-01-14,0.0028044871794872
2014-01-13,0.0030138637733574
2014-01-10,0.014885807504078
2014-01-09,0.0040950040950041
2014-01-08,-0.0052953156822811
2014-01-07,-0.015045135406219
2014-01-06,0.009518023491292
2014-01-03,0.0077551020408163
2014-01-02,0.017019510170195
2013-12-30,-0.008233841086867
2013-12-27,0.012927439532944
2013-12-23,0.0031374189500105
2013-12-20,-0.00062709030100334
2013-12-19,-0.02803738317757
2013-12-18,-0.0010148163182464
2013-12-17,-0.0024296416278599
2013-12-16,0.0022321428571429
2013-12-13,0.0055090797796368
2013-12-12,-0.028157842554035
2013-12-11,-0.0043435340572557
2013-12-10,0.023645917542441
2013-12-09,0.0032441200324412
2013-12-06,0.0085889570552147
2013-12-05,-0.0040733197556008
2013-12-04,0.0084206202505648
2013-12-03,-0.0099633997559984
2013-12-02,-0.018754988028731
2013-11-29,0.0060216780409474
2013-11-28,0.00040160642570281
2013-11-27,-0.0020040080160321
2013-11-26,0.003620273531778
2013-11-25,-0.0026078234704112
2013-11-22,0.0050403225806452
2013-11-21,-0.013524264120923
2013-11-20,-0.014697236919459
2013-11-19,-0.006038176860148
2013-11-18,-0.0029131870266071
2013-11-15,0.00097200622083981
2013-11-14,0.010609037328094
2013-11-13,-0.0068292682926829
2013-11-12,-0.00097465886939571
2013-11-11,-0.0023337222870478
2013-11-08,-0.016637980493402
2013-11-07,-0.0089082638362396
2013-11-06,0.0089883342895391
2013-11-05,-0.010034078000757
2013-11-04,0.01052228811938
2013-11-01,-0.013028700906344
2013-10-31,-0.022697914744418
2013-10-30,0.0040763387066889
2013-10-29,-0.0086333578251286
2013-10-28,0.0098312001483955
2013-10-25,0.0022308979364194
2013-10-24,0.010140845070423
2013-10-23,-0.0013128282070518
2013-10-22,0.011764705882353
2013-10-21,0.00075958982149639
2013-10-18,-0.0020845177184006
2013-10-17,0.035924617196702
2013-10-16,0.0023612750885478
2013-10-15,-0.011668611435239
2013-10-14,0.015804030027657
2013-10-11,-0.02541393916057
2013-10-10,-0.0042177914110429
2013-10-09,-0.019180142910869
2013-10-08,0.0045334340763128
2013-10-07,0.010498186676847
2013-10-04,-0.0047492401215805
2013-10-03,0.0074641148325359
2013-10-02,0.012008522177029
2013-10-01,-0.026950621937429
2013-09-30,-0.010812826249068
2013-09-27,0.0060015003750938
2013-09-26,0.0077490077490077
2013-09-25,0.0064675670534525
2013-09-24,-0.0066137566137566
2013-09-23,-0.019455252918288
2013-09-20,-0.011900402782863
2013-09-19,0.049577248270561
2013-09-18,-0.0085730615355306
2013-09-17,-0.0088746223564955
2013-09-16,0.0041714069017823
2013-09-13,-0.0071536144578313
2013-09-12,-0.026214482126489
2013-09-11,0.0040493281796429
2013-09-10,-0.022841726618705
2013-09-09,0.0021629416005768
2013-09-06,0.0014440433212996
2013-09-05,-0.0035971223021583
2013-09-04,-0.006788138620936
2013-09-03,0.0052073980966062
2013-09-02,-0.0017924359204158
2013-08-30,-0.0092345942106198
2013-08-29,-0.0082775625220148
2013-08-28,0.00017614937466972
2013-08-27,0.030308529945554
2013-08-23,0.0014540167211923
2013-08-22,0.0091709464416728
2013-08-21,-0.0069216757741348
2013-08-20,0.0054945054945055
2013-08-19,-0.0031038889903232
2013-08-16,0.029704831735289
2013-08-15,0.0024500565397663
2013-08-14,-0.0015054572826496
2013-08-13,-0.0093214019388516
2013-08-12,0.024446142093201
2013-08-09,0.0082803774311573
2013-08-08,0.012280701754386
2013-08-07,0.001561889886763
2013-08-06,-0.018585936003066
2013-08-05,-0.0034370822990262
2013-08-02,-0.0043726235741445
2013-08-01,0.00038037276531
2013-07-31,-0.0072876939923725
2013-07-30,-0.0042113179169016
2013-07-29,-0.00093914350112697
2013-07-26,0.0037707390648567
2013-07-25,-0.0067415730337079
2013-07-24,0.0011248593925759
2013-07-23,0.0048982667671439
2013-07-22,0.024117306579201
2013-07-19,0.0097408922657315
2013-07-18,-0.010792060127192
2013-07-17,0.0044521873790166
2013-07-16,0.0052539404553415
2013-07-15,0.0039070130884938
2013-07-12,-0.0040856031128405
2013-07-11,0.023089171974522
2013-07-10,0.00039824771007567
2013-07-09,0.016393442622951
2013-07-08,0.018552875695733
2013-07-05,-0.031156381066507
2013-07-04,0.0014
2013-07-03,-0.0019960079840319
2013-07-02,0.007845503922752
2013-07-01,0.042575503355705
2013-06-28,-0.033056175218009
2013-06-27,-0.0028311425682508
2013-06-26,-0.033424550430023
2013-06-25,-0.0060229259762969
2013-06-24,-0.0065624396834588
2013-06-21,0.0021276595744681
2013-06-20,-0.058459297031506
2013-06-19,0.0043899762209621
2013-06-18,-0.012998736233977
2013-06-17,-0.0046720575022462
2013-06-14,0.0045126353790614
2013-06-13,0.0016271921894775
2013-06-12,0.006185191922867
2013-06-11,-0.0065064160491596
2013-06-10,-0.001984126984127
2013-06-07,-0.01
2013-06-06,-0.0028490028490028
2013-06-05,0.0032154340836013
2013-06-04,-0.0021390374331551
2013-06-03,0.0057368232341341
2013-05-31,-0.013441811107181
2013-05-30,0.022423146473779
2013-05-29,0.0043588812204867
2013-05-28,-0.0098903074986513
2013-05-24,0.0070626584570808
2013-05-23,-0.019879304224352
2013-05-22,0.035090942494948
2013-05-21,0.0044288614135449
