Date,Open,High,Low,Close,Volume,Adjusted Close
2016-11-02,-0.0082010725611866,-0.010846348065887,-0.014939801037543,-0.017642107513985,0.098910310142498,-0.017642107513985
2016-11-01,0.0011317643446072,0.0022938095470874,0.00069377586742751,0.00099746573994227,-0.21770491803279,0.00099746573994227
2016-10-31,-0.005006770019916,-0.0015977544923307,-0.0045443115535465,-0.0012260760127002,-0.063842848373235,-0.0012260760127002
2016-10-28,0.0058720789357296,0.0026885145222306,0.0074430301672614,0.006344460649596,0.56034482758621,0.006344460649596
2016-10-27,0.0010018638495236,0.0012862982985506,-0.0010026790880085,-0.0031865473979233,0.096638655462185,-0.0031865473979233
2016-10-26,0.0017572742171202,0.00057756173405061,-0.000183246930109,0.0015312099739421,-0.094196003805899,0.0015312099739421
2016-10-25,0.0047669400503053,0.007947962401299,0.0079488546955185,0.0075912086738117,0.23501762632197,0.0075912086738117
2016-10-24,-0.0038874349027265,-0.0025536855983204,0.00059645992592472,0.0028996955093113,-0.23194945848375,0.0028996955093113
2016-10-21,0.016729490725294,0.0030977125699864,0.0094066926308761,-0.0029537962925359,0.01651376146789,-0.0029537962925359
2016-10-20,0.0027398964881294,0.012860328759803,0.0031691006164305,0.013917941905028,0.10547667342799,0.013917941905028
2016-10-19,0.005372905969646,0.0029327551793961,0.0055978428403793,0.0020809711081903,0.0,0.0020809711081903
2016-10-18,-0.00056480485164077,0.00073496608569948,0.0013482567646807,0.0037567920953866,0.06941431670282,0.0037567920953866
2016-10-17,0.0072115396276543,0.0052102445993726,0.0056021146223998,0.002595458110465,-0.13100848256362,0.002595458110465
2016-10-14,-0.010209352664746,-0.006344283429312,-0.00071394052742542,0.0048961327520235,-0.015769944341373,0.0048961327520235
2016-10-13,0.0043374881067894,0.0013397566980163,-0.0059194286543633,-0.0039049742280285,-0.044326241134752,-0.0039049742280285
2016-10-12,-0.0050530531878539,-0.0071991658446114,-0.0054165932113677,-0.010852415454871,0.041551246537396,-0.010852415454871
2016-10-11,0.0031505674725015,0.010614305417142,0.0065937462620898,0.0097668472424304,0.11305241521069,0.0097668472424304
2016-10-07,-0.00180212779684,-0.0044869002900365,-0.0040594190639028,-0.0023083931039277,,-0.0023083931039277
2016-10-06,0.007488074994532,0.0075354460662691,0.03750902802284,-0.092385113644912,,-0.092385113644912
2016-10-05,0.0075851985069143,0.0058009932723427,-0.021615204110638,0.1125495453713,-1.0,0.1125495453713
2016-10-04,0.0057636303358035,0.0057073113703962,0.0050130526021096,0.0082524967147183,0.011434511434511,0.0082524967147183
2016-10-03,0.0055589159177706,0.0093716562568828,0.008962259812142,0.0090475092409053,-0.2029826014913,0.0090475092409053
2016-09-30,-0.0079398514900357,-0.015449526648591,-0.010634336260641,-0.014608560966806,0.014285714285714,-0.014608560966806
2016-09-29,0.006138176731017,0.014567218274849,0.012152027585111,0.013866079267942,,0.013866079267942
2016-09-28,0.0069599599359795,-0.010074955190017,0.0061170790324429,-0.013098190959003,-1.0,-0.013098190959003
2016-09-27,-0.018945983845339,-0.0014077272174648,-0.013897699617018,0.0084238647865005,,0.0084238647865005
